公    告,#genre#
内蒙古卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.180:8000$江苏电信8
云南卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.177:8000$江苏电信8
青海卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.81:8000$江苏电信8
三沙卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.167:8000$江苏电信8
山东卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.7:9306$江苏电信8
山西卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.67:8528$江苏电信8
陕西卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.233:8000$江苏电信8
深圳卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.145:6000$江苏电信8
四川卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.110:8000$江苏电信8
天津卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.148:6000$江苏电信8
西藏卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.245:8000$江苏电信8
宁夏卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.171:8000$江苏电信8
新疆卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.178:8000$江苏电信8

CCTV1,http://314644.me:19999/udp/239.49.8.19:9614$江苏电信9
CCTV2,http://314644.me:19999/udp/239.49.8.50:9802$江苏电信9
CCTV3,http://314644.me:19999/udp/239.49.8.74:8000$江苏电信9
CCTV4,http://314644.me:19999/udp/239.49.8.51:9806$江苏电信9
CCTV5,http://314644.me:19999/udp/239.49.8.75:8000$江苏电信9
CCTV5+,http://314644.me:19999/udp/239.49.8.18:9610$江苏电信9
CCTV6,http://314644.me:19999/udp/239.49.8.76:8000$江苏电信9
CCTV7,http://314644.me:19999/udp/239.49.8.126:8000$江苏电信9
CCTV8,http://314644.me:19999/udp/239.49.8.77:8000$江苏电信9
CCTV9,http://314644.me:19999/udp/239.49.8.53:9814$江苏电信9
CCTV10,http://314644.me:19999/udp/239.49.8.54:9818$江苏电信9
CCTV11,http://314644.me:19999/udp/239.49.0.127:8000$江苏电信9
CCTV12,http://314644.me:19999/udp/239.49.8.135:6000$江苏电信9
CCTV13,http://314644.me:19999/udp/239.49.0.13:8096$江苏电信9
CCTV14,http://314644.me:19999/udp/239.49.8.56:9826$江苏电信9
CCTV15,http://314644.me:19999/udp/239.49.0.128:8000$江苏电信9
CCTV16,http://314644.me:19999/udp/239.49.8.31:8000$江苏电信9
CCTV17,http://314644.me:19999/udp/239.49.8.132:6000$江苏电信9
湖南卫视,http://314644.me:19999/udp/239.49.8.12:9418$江苏电信9
江苏卫视,http://314644.me:19999/udp/239.49.8.138:6000$江苏电信9
东方卫视,http://314644.me:19999/udp/239.49.8.140:6000$江苏电信9
浙江卫视,http://314644.me:19999/udp/239.49.8.139:6000$江苏电信9
安徽卫视,http://314644.me:19999/udp/239.49.8.204:6000$江苏电信9
北京卫视,http://314644.me:19999/udp/239.49.8.11:9414$江苏电信9
重庆卫视,http://314644.me:19999/udp/239.49.8.149:6000$江苏电信9
东南卫视,http://314644.me:19999/udp/239.49.8.112:8000$江苏电信9
甘肃卫视,http://314644.me:19999/udp/239.49.0.250:8000$江苏电信9
广东卫视,http://314644.me:19999/udp/239.49.8.13:9422$江苏电信9
广西卫视,http://314644.me:19999/udp/239.49.8.10:8000$江苏电信9
贵州卫视,http://314644.me:19999/udp/239.49.8.49:8000$江苏电信9
海南卫视,http://314644.me:19999/udp/239.49.8.83:8000$江苏电信9
河北卫视,http://314644.me:19999/udp/239.49.8.114:8000$江苏电信9
河南卫视,http://314644.me:19999/udp/239.49.8.29:8000$江苏电信9
黑龙江卫视,http://314644.me:19999/udp/239.49.8.14:9426$江苏电信9
湖北卫视,http://314644.me:19999/udp/239.49.8.8:9632$江苏电信9
吉林卫视,http://314644.me:19999/udp/239.49.8.113:8000$江苏电信9
江西卫视,http://314644.me:19999/udp/239.49.8.111:8000$江苏电信9
辽宁卫视,http://314644.me:19999/udp/239.49.8.48:8000$江苏电信9
内蒙古卫视,http://314644.me:19999/udp/239.49.0.180:8000$江苏电信9
云南卫视,http://314644.me:19999/udp/239.49.0.177:8000$江苏电信9
青海卫视,http://314644.me:19999/udp/239.49.0.81:8000$江苏电信9
三沙卫视,http://314644.me:19999/udp/239.49.0.167:8000$江苏电信9
山东卫视,http://314644.me:19999/udp/239.49.8.7:9306$江苏电信9
山西卫视,http://314644.me:19999/udp/239.49.0.67:8528$江苏电信9
陕西卫视,http://314644.me:19999/udp/239.49.0.233:8000$江苏电信9
深圳卫视,http://314644.me:19999/udp/239.49.8.145:6000$江苏电信9
四川卫视,http://314644.me:19999/udp/239.49.8.110:8000$江苏电信9
天津卫视,http://314644.me:19999/udp/239.49.8.148:6000$江苏电信9
西藏卫视,http://314644.me:19999/udp/239.49.0.245:8000$江苏电信9
宁夏卫视,http://314644.me:19999/udp/239.49.0.171:8000$江苏电信9
新疆卫视,http://314644.me:19999/udp/239.49.0.178:8000$江苏电信9

CCTV1,http://www.wxzmz.com:8800/udp/239.49.8.19:9614$江苏电信10
CCTV2,http://www.wxzmz.com:8800/udp/239.49.8.50:9802$江苏电信10
CCTV3,http://www.wxzmz.com:8800/udp/239.49.8.74:8000$江苏电信10
CCTV4,http://www.wxzmz.com:8800/udp/239.49.8.51:9806$江苏电信10
CCTV5,http://www.wxzmz.com:8800/udp/239.49.8.75:8000$江苏电信10
CCTV5+,http://www.wxzmz.com:8800/udp/239.49.8.18:9610$江苏电信10
CCTV6,http://www.wxzmz.com:8800/udp/239.49.8.76:8000$江苏电信10
CCTV7,http://www.wxzmz.com:8800/udp/239.49.8.126:8000$江苏电信10
CCTV8,http://www.wxzmz.com:8800/udp/239.49.8.77:8000$江苏电信10
CCTV9,http://www.wxzmz.com:8800/udp/239.49.8.53:9814$江苏电信10
CCTV10,http://www.wxzmz.com:8800/udp/239.49.8.54:9818$江苏电信10
CCTV11,http://www.wxzmz.com:8800/udp/239.49.0.127:8000$江苏电信10
CCTV12,http://www.wxzmz.com:8800/udp/239.49.8.135:6000$江苏电信10
CCTV13,http://www.wxzmz.com:8800/udp/239.49.0.13:8096$江苏电信10
CCTV14,http://www.wxzmz.com:8800/udp/239.49.8.56:9826$江苏电信10
CCTV15,http://www.wxzmz.com:8800/udp/239.49.0.128:8000$江苏电信10
CCTV16,http://www.wxzmz.com:8800/udp/239.49.8.31:8000$江苏电信10
CCTV17,http://www.wxzmz.com:8800/udp/239.49.8.132:6000$江苏电信10
湖南卫视,http://www.wxzmz.com:8800/udp/239.49.8.12:9418$江苏电信10
江苏卫视,http://www.wxzmz.com:8800/udp/239.49.8.138:6000$江苏电信10
东方卫视,http://www.wxzmz.com:8800/udp/239.49.8.140:6000$江苏电信10
浙江卫视,http://www.wxzmz.com:8800/udp/239.49.8.139:6000$江苏电信10
安徽卫视,http://www.wxzmz.com:8800/udp/239.49.8.204:6000$江苏电信10
北京卫视,http://www.wxzmz.com:8800/udp/239.49.8.11:9414$江苏电信10
重庆卫视,http://www.wxzmz.com:8800/udp/239.49.8.149:6000$江苏电信10
东南卫视,http://www.wxzmz.com:8800/udp/239.49.8.112:8000$江苏电信10
甘肃卫视,http://www.wxzmz.com:8800/udp/239.49.0.250:8000$江苏电信10
广东卫视,http://www.wxzmz.com:8800/udp/239.49.8.13:9422$江苏电信10
广西卫视,http://www.wxzmz.com:8800/udp/239.49.8.10:8000$江苏电信10
贵州卫视,http://www.wxzmz.com:8800/udp/239.49.8.49:8000$江苏电信10
海南卫视,http://www.wxzmz.com:8800/udp/239.49.8.83:8000$江苏电信10
河北卫视,http://www.wxzmz.com:8800/udp/239.49.8.114:8000$江苏电信10
河南卫视,http://www.wxzmz.com:8800/udp/239.49.8.29:8000$江苏电信10
黑龙江卫视,http://www.wxzmz.com:8800/udp/239.49.8.14:9426$江苏电信10
湖北卫视,http://www.wxzmz.com:8800/udp/239.49.8.8:9632$江苏电信10
吉林卫视,http://www.wxzmz.com:8800/udp/239.49.8.113:8000$江苏电信10
江西卫视,http://www.wxzmz.com:8800/udp/239.49.8.111:8000$江苏电信10
辽宁卫视,http://www.wxzmz.com:8800/udp/239.49.8.48:8000$江苏电信10
内蒙古卫视,http://www.wxzmz.com:8800/udp/239.49.0.180:8000$江苏电信10
云南卫视,http://www.wxzmz.com:8800/udp/239.49.0.177:8000$江苏电信10
青海卫视,http://www.wxzmz.com:8800/udp/239.49.0.81:8000$江苏电信10
三沙卫视,http://www.wxzmz.com:8800/udp/239.49.0.167:8000$江苏电信10
山东卫视,http://www.wxzmz.com:8800/udp/239.49.8.7:9306$江苏电信10
山西卫视,http://www.wxzmz.com:8800/udp/239.49.0.67:8528$江苏电信10
陕西卫视,http://www.wxzmz.com:8800/udp/239.49.0.233:8000$江苏电信10
深圳卫视,http://www.wxzmz.com:8800/udp/239.49.8.145:6000$江苏电信10
四川卫视,http://www.wxzmz.com:8800/udp/239.49.8.110:8000$江苏电信10
天津卫视,http://www.wxzmz.com:8800/udp/239.49.8.148:6000$江苏电信10
西藏卫视,http://www.wxzmz.com:8800/udp/239.49.0.245:8000$江苏电信10
宁夏卫视,http://www.wxzmz.com:8800/udp/239.49.0.171:8000$江苏电信10
新疆卫视,http://www.wxzmz.com:8800/udp/239.49.0.178:8000$江苏电信10

联通频道,#genre#
CCTV1,http://iptv.101465.xyz:8888/rtp/239.3.1.129:8008$北京联通2
CCTV2,http://iptv.101465.xyz:8888/rtp/239.3.1.60:8084$北京联通2
CCTV3,http://iptv.101465.xyz:8888/rtp/239.3.1.172:8001$北京联通2
CCTV4,http://iptv.101465.xyz:8888/rtp/239.3.1.105:8092$北京联通2
CCTV5,http://iptv.101465.xyz:8888/rtp/239.3.1.173:8001$北京联通2
CCTV5+,http://iptv.101465.xyz:8888/rtp/239.3.1.130:8004$北京联通2
CCTV6,http://iptv.101465.xyz:8888/rtp/239.3.1.174:8001$北京联通2
CCTV7,http://iptv.101465.xyz:8888/rtp/239.3.1.61:8104$北京联通2
CCTV8,http://iptv.101465.xyz:8888/rtp/239.3.1.175:8001$北京联通2
CCTV9,http://iptv.101465.xyz:8888/rtp/239.3.1.62:8112$北京联通2
CCTV10,http://iptv.101465.xyz:8888/rtp/239.3.1.63:8116$北京联通2
CCTV11,http://iptv.101465.xyz:8888/rtp/239.3.1.152:8120$北京联通2
CCTV12,http://iptv.101465.xyz:8888/rtp/239.3.1.64:8124$北京联通2
CCTV13,http://iptv.101465.xyz:8888/rtp/239.3.1.124:8128$北京联通2
CCTV14,http://iptv.101465.xyz:8888/rtp/239.3.1.65:8132$北京联通2
CCTV15,http://iptv.101465.xyz:8888/rtp/239.3.1.153:8136$北京联通2
CCTV16,http://iptv.101465.xyz:8888/rtp/239.3.1.184:8001$北京联通2
CCTV17,http://iptv.101465.xyz:8888/rtp/239.3.1.151:8144$北京联通2
湖南卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.132:8012$北京联通2
浙江卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.137:8036$北京联通2
江苏卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.135:8028$北京联通2
东方卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.136:8032$北京联通2
北京卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.241:8000$北京联通2
东南卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.156:8148$北京联通2
吉林卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.240:8172$北京联通2
天津卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.141:1234$北京联通2
安徽卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.211:8064$北京联通2
山东卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.209:8052$北京联通2
广东卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.142:8048$北京联通2
江西卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.123:8164$北京联通2
河北卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.148:8072$北京联通2
深圳卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.134:8020$北京联通2
湖北卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.138:8044$北京联通2
贵州卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.149:8076$北京联通2
辽宁卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.210:8056$北京联通2
重庆卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.122:8160$北京联通2
黑龙江卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.133:8016$北京联通2
三沙卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.155:4120$北京联通2
云南卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.26:8108$北京联通2
内蒙古卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.43:8176$北京联通2
厦门卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.143:4120$北京联通2
四川卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.29:8288$北京联通2
山西卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.42:8172$北京联通2
广西卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.39:8300$北京联通2
海南卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.45:8304$北京联通2
陕西卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.41:8140$北京联通2
青海卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.44:8184$北京联通2

CCTV1,http://miwifi.dbus.io:8622/rtp/239.3.1.129:8008$北京联通3
CCTV2,http://miwifi.dbus.io:8622/rtp/239.3.1.60:8084$北京联通3
CCTV3,http://miwifi.dbus.io:8622/rtp/239.3.1.172:8001$北京联通3
CCTV4,http://miwifi.dbus.io:8622/rtp/239.3.1.105:8092$北京联通3
CCTV5,http://miwifi.dbus.io:8622/rtp/239.3.1.173:8001$北京联通3
CCTV5+,http://miwifi.dbus.io:8622/rtp/239.3.1.130:8004$北京联通3
CCTV6,http://miwifi.dbus.io:8622/rtp/239.3.1.174:8001$北京联通3
CCTV7,http://miwifi.dbus.io:8622/rtp/239.3.1.61:8104$北京联通3
CCTV8,http://miwifi.dbus.io:8622/rtp/239.3.1.175:8001$北京联通3
CCTV9,http://miwifi.dbus.io:8622/rtp/239.3.1.62:8112$北京联通3
CCTV10,http://miwifi.dbus.io:8622/rtp/239.3.1.63:8116$北京联通3
CCTV11,http://miwifi.dbus.io:8622/rtp/239.3.1.152:8120$北京联通3
CCTV12,http://miwifi.dbus.io:8622/rtp/239.3.1.64:8124$北京联通3
CCTV13,http://miwifi.dbus.io:8622/rtp/239.3.1.124:8128$北京联通3
CCTV14,http://miwifi.dbus.io:8622/rtp/239.3.1.65:8132$北京联通3
CCTV15,http://miwifi.dbus.io:8622/rtp/239.3.1.153:8136$北京联通3
CCTV16,http://miwifi.dbus.io:8622/rtp/239.3.1.184:8001$北京联通3
CCTV17,http://miwifi.dbus.io:8622/rtp/239.3.1.151:8144$北京联通3
湖南卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.132:8012$北京联通3
浙江卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.137:8036$北京联通3
江苏卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.135:8028$北京联通3
东方卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.136:8032$北京联通3
北京卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.241:8000$北京联通3
东南卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.156:8148$北京联通3
吉林卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.240:8172$北京联通3
天津卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.141:1234$北京联通3
安徽卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.211:8064$北京联通3
山东卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.209:8052$北京联通3
广东卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.142:8048$北京联通3
江西卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.123:8164$北京联通3
河北卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.148:8072$北京联通3
深圳卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.134:8020$北京联通3
湖北卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.138:8044$北京联通3
贵州卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.149:8076$北京联通3
辽宁卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.210:8056$北京联通3
重庆卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.122:8160$北京联通3
黑龙江卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.133:8016$北京联通3
三沙卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.155:4120$北京联通3
云南卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.26:8108$北京联通3
内蒙古卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.43:8176$北京联通3
厦门卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.143:4120$北京联通3
四川卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.29:8288$北京联通3
山西卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.42:8172$北京联通3
广西卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.39:8300$北京联通3
海南卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.45:8304$北京联通3
陕西卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.41:8140$北京联通3
青海卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.44:8184$北京联通3

CCTV1,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.129:8008$北京联通4
CCTV2,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.60:8084$北京联通4
CCTV3,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.172:8001$北京联通4
CCTV4,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.105:8092$北京联通4
CCTV5,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.173:8001$北京联通4
CCTV5+,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.130:8004$北京联通4
CCTV6,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.174:8001$北京联通4
CCTV7,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.61:8104$北京联通4
CCTV8,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.175:8001$北京联通4
CCTV9,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.62:8112$北京联通4
CCTV10,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.63:8116$北京联通4
CCTV11,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.152:8120$北京联通4
CCTV12,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.64:8124$北京联通4
CCTV13,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.124:8128$北京联通4
CCTV14,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.65:8132$北京联通4
CCTV15,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.153:8136$北京联通4
CCTV16,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.184:8001$北京联通4
CCTV17,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.151:8144$北京联通4
湖南卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.132:8012$北京联通4
浙江卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.137:8036$北京联通4
江苏卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.135:8028$北京联通4
东方卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.136:8032$北京联通4
北京卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.241:8000$北京联通4
东南卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.156:8148$北京联通4
吉林卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.240:8172$北京联通4
天津卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.141:1234$北京联通4
安徽卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.211:8064$北京联通4
山东卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.209:8052$北京联通4
广东卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.142:8048$北京联通4
江西卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.123:8164$北京联通4
河北卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.148:8072$北京联通4
深圳卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.134:8020$北京联通4
湖北卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.138:8044$北京联通4
贵州卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.149:8076$北京联通4
辽宁卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.210:8056$北京联通4
重庆卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.122:8160$北京联通4
黑龙江卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.133:8016$北京联通4
三沙卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.155:4120$北京联通4
云南卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.26:8108$北京联通4
内蒙古卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.43:8176$北京联通4
厦门卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.143:4120$北京联通4
四川卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.29:8288$北京联通4
山西卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.42:8172$北京联通4
广西卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.39:8300$北京联通4
海南卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.45:8304$北京联通4
陕西卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.41:8140$北京联通4
青海卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.44:8184$北京联通4

CCTV1,http://ikuai.ipddns.top:8888/rtp/239.3.1.129:8008$北京联通5
CCTV2,http://ikuai.ipddns.top:8888/rtp/239.3.1.60:8084$北京联通5
CCTV3,http://ikuai.ipddns.top:8888/rtp/239.3.1.172:8001$北京联通5
CCTV4,http://ikuai.ipddns.top:8888/rtp/239.3.1.105:8092$北京联通5
CCTV5,http://ikuai.ipddns.top:8888/rtp/239.3.1.173:8001$北京联通5
CCTV5+,http://ikuai.ipddns.top:8888/rtp/239.3.1.130:8004$北京联通5
CCTV6,http://ikuai.ipddns.top:8888/rtp/239.3.1.174:8001$北京联通5
CCTV7,http://ikuai.ipddns.top:8888/rtp/239.3.1.61:8104$北京联通5
CCTV8,http://ikuai.ipddns.top:8888/rtp/239.3.1.175:8001$北京联通5
CCTV9,http://ikuai.ipddns.top:8888/rtp/239.3.1.62:8112$北京联通5
CCTV10,http://ikuai.ipddns.top:8888/rtp/239.3.1.63:8116$北京联通5
CCTV11,http://ikuai.ipddns.top:8888/rtp/239.3.1.152:8120$北京联通5
CCTV12,http://ikuai.ipddns.top:8888/rtp/239.3.1.64:8124$北京联通5
CCTV13,http://ikuai.ipddns.top:8888/rtp/239.3.1.124:8128$北京联通5
CCTV14,http://ikuai.ipddns.top:8888/rtp/239.3.1.65:8132$北京联通5
CCTV15,http://ikuai.ipddns.top:8888/rtp/239.3.1.153:8136$北京联通5
CCTV16,http://ikuai.ipddns.top:8888/rtp/239.3.1.184:8001$北京联通5
CCTV17,http://ikuai.ipddns.top:8888/rtp/239.3.1.151:8144$北京联通5
湖南卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.132:8012$北京联通5
浙江卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.137:8036$北京联通5
江苏卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.135:8028$北京联通5
东方卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.136:8032$北京联通5
北京卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.241:8000$北京联通5
东南卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.156:8148$北京联通5
吉林卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.240:8172$北京联通5
天津卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.141:1234$北京联通5
安徽卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.211:8064$北京联通5
山东卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.209:8052$北京联通5
广东卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.142:8048$北京联通5
江西卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.123:8164$北京联通5
河北卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.148:8072$北京联通5
深圳卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.134:8020$北京联通5
湖北卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.138:8044$北京联通5
贵州卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.149:8076$北京联通5
辽宁卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.210:8056$北京联通5
重庆卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.122:8160$北京联通5
黑龙江卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.133:8016$北京联通5
三沙卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.155:4120$北京联通5
云南卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.26:8108$北京联通5
内蒙古卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.43:8176$北京联通5
厦门卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.143:4120$北京联通5
四川卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.29:8288$北京联通5
山西卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.42:8172$北京联通5
广西卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.39:8300$北京联通5
海南卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.45:8304$北京联通5
陕西卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.41:8140$北京联通5
青海卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.44:8184$北京联通5

影视小品,#genre#
影迷电影,http://120.46.223.160/PHP/MG.php?id=952383261
高清大片,http://120.46.223.160/PHP/MG.php?id=629943678
香港电影,http://120.46.223.160/PHP/MG.php?id=625703337
怀旧年代,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c57_fast_883_720P_t10/c57_fast_883_720P_t10.m3u8?d
传奇剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c54_fast_1052_720P_t10/c54_fast_1052_720P_t10.m3u8?d
警匪悬疑,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c58_fast_880_720P_t10/c58_fast_880_720P_t10.m3u8?d
古装剧场,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c55_fast_879_720P_t10/c55_fast_879_720P_t10.m3u8?d
抗战剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c54_fast_884_720P_t10/c54_fast_884_720P_t10.m3u8?d
谍战剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c57_fast_882_720P_t10/c57_fast_882_720P_t10.m3u8?d
欢乐剧场,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c56_fast_951_720P_t10/c56_fast_951_720P_t10.m3u8?d
经典老剧,http://gdctyuncdnct.inter.ptqy.gitv.tv:80/tslive/c55_fast_1051_720P_t10/c55_fast_1051_720P_t10.m3u8?d
乡村剧场,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c59_fast_1050_720P_t10/c59_fast_1050_720P_t10.m3u8?d
电影大片,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c57_fast_738_720P_t10/c57_fast_738_720P_t10.m3u8?d
